screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0401,33680540,Assessment of the corneal collagen organization after chemical burn using second harmonic generation microscopy.,"The organization of the corneal stoma is modified due to different factors, including pathology, surgery or external damage. Here the changes in the organization of the corneal collagen fibers during natural healing after chemical burn are investigated using second harmonic generation (SHG) imaging. Moreover, the structure tensor (ST) was used as an objective tool for morphological analyses at different time points after burn (up to 6 months). Unlike control corneas that showed a regular distribution, the collagen pattern at 1 month of burn presented a non-organized arrangement. SHG signal levels noticeably decreased and individual fibers were hardly visible. Over time, the healing process led to a progressive re-organization of the fibers that could be quantified through the ST. At 6 months, the stroma distribution reached values similar to those of control eyes and a dominant direction of the fibers re-appeared. The present results show that SHG microscopy imaging combined with the ST method is able to objectively monitor the temporal regeneration of the corneal organization after chemical burn. Future implementations of this approach into clinically adapted devices would help to diagnose and quantify corneal changes, not only due to chemical damages, but also as a result of disease or surgical procedures.",2021,Biomedical optics express,10.1364/BOE.412819,B3_stroma,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0402,33689606,Efficacy of two silicone-hydrogel bandage contact lenses after corneal crosslinking.,"Silicone-hydrogel (SiH) contact lenses are frequently used as a bandage after anterior segment surgical procedures. Several types of lenses may exhibit clinical performances with different characteristics. This study aims to evaluate the efficacy of two SiH contact lenses following corneal crosslinking (CXL). Forty-nine keratoconus patients scheduled for consecutive CXL surgery in both eyes were included in this comparative, double-blind, prospective study. A Balafilcon A (Pure Vision 2 HD, Bausch+Lomb, Rochester, NY, USA) or Lotrafilcon B (Air Optix Aqua, Ciba Vision, Duluth, GA, USA) lens was fitted in a randomised fashion in the eyes at the end of the CXL. Remaining epithelial defect area measured by slitlamp biomicroscopy, subjective level of pain and discomfort with visual analogue scale (VAS) and total number of oral analgesics taken were evaluated and compared at post-operative days 0, 1, 2 and 3. The average epithelial defect size was significantly smaller in the eyes with Lotrafilcon B than the eyes with Balafilcon A at post-operative Day 1 (31.2 ± 4.3 mm(2) and 33.8 ± 5.2 mm(2), respectively, p < 0.001) and Day 2 (8.2 ± 3.6 mm(2) and 10.5 ± 5.4 mm(2), respectively, p = 0.039). There was no statistically significant in the average epithelial defect size between the groups at Day 3 (p = 0.859). Re-epithelialisation time was similar in both groups (p = 0.317) There was no statistically significant difference in VAS scores regarding the lens type in any post-operative follow-up. The mean oral analgesic numbers were similar in both groups (p = 0.217). SiH contact lenses can be used as an effective bandage for corneal re-epithelialisation after CXL. The material and features of bandage contact lens used after CXL may affect the corneal re-epithelialisation process. Lotrafilcon B lens showed faster re-epithelialisation at post-operative days 1 and 2 after CXL.",2021,Clinical & experimental optometry,10.1080/08164622.2021.1878838,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0403,33723638,"Outcomes after Descemet membrane endothelial keratoplasty over a period of 7 years at a tertiary referral center: endothelial cell density, central corneal thickness, and visual acuity.","PURPOSE: To better assess clinical trajectories of patients with or without ocular comorbidity after Descemet membrane endothelial keratoplasty. BACKGROUND: To report on the outcomes of eyes with differing starting conditions following surgery. DESIGN: Retrospective study at a University Eye Hospital. PARTICIPANTS: 361 eyes separated into group 1 (n=229; eyes with endothelial disease only) and group 2 (n=132; eyes with additional ocular comorbid conditions, such as herpetic eye disease 18/132 (13.6%), glaucoma 16/132 (12.1%), dry age-related macular degeneration 14/132 (10.6%), epiretinal membranes 10/132 (7.6%), and wet age-related macular degeneration 9/132 (6.8%)). METHODS: Consecutive eyes that underwent Descemet membrane endothelial keratoplasty over a follow-up period of up to 7 years at a tertiary referral center were reviewed. Main outcome measures were best-corrected visual acuity, postoperative complications, graft survival, central corneal thickness, and endothelial cell density. RESULTS: Postoperative best-corrected visual acuity at year 1 improved in both groups significantly (Wilcoxon signed rank test: group 1, p =.002; .63 to .23 logMAR; group 2, p <.001; 1.15 to .87 logMAR) with a group difference in favor of group 1 (p =.009, Mann-Whitney-Wilcoxon). A decrease of the endothelial cell density and central corneal thickness was noted at postoperative year 1 for both groups (paired t-tests (group 1, p <.001; group 2, p =.045) and paired t-tests (group 1, p <.001; group 2, p =.003). Complications were less common, and graft longevity was superior in group 1. CONCLUSION: Eyes with different starting conditions might experience a visual improvement and benefit from surgery. Descemet membrane endothelial keratoplasty is a valid treatment for endothelial disorders in manifold of eyes. Further long-term studies are required.",2021,Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie,10.1007/s00417-021-05152-w,C4_endothelium,1,Exclude,General ophthalmology/no engineering content,endothelium,,"Corrected exclude: routine clinical/surgical keratoplasty, DMEK/DSAEK/DALK, imaging, outcome, or complication paper without clear biomaterial/scaffold/tissue-engineering construct relevance."
PUBMED_0404,33744867,miR-30c-1 encourages human corneal endothelial cells to regenerate through ameliorating senescence.,"In the present study, we studied the role of microRNA-30c-1 (miR-30c-1) on transforming growth factor beta1 (TGF-β1)-induced senescence of hCECs. hCECs were transfected by miR-30c-1 and treated with TGF-β1 to assess the inhibitory effect of miR-30c-1 on TGF-β1-induced senescence. Cell viability and proliferation rate in miR-30c-1-transfected cells was elevated compared with control. Cell cycle analysis revealed that cell abundance in S phase was elevated in miR-30c-1-treated cells compared with control. TGF-β1 increased the senescence of hCECs; however, this was ameliorated by miR-30c-1. TGF-β1 increased the size of hCECs, the ratio of senescence-associated beta-galactosidase-stained cells, secretion of senescence-associated secretory phenotype factors, the oxidative stress, and arrested the cell cycle, all of which were ameliorated by miR-30c-1 treatment. miR-30c-1 also suppressed a TGF-β1-induced depolarization of mitochondrial membrane potential and a TGF-β1 stimulated increase in levels of cleaved poly (ADP-ribose) polymerase (PARP), cleaved caspase 3, and microtubule-associated proteins 1A/1B light chain 3B II. In conclusion, miR-30c-1 promoted the proliferation of hCECs through ameliorating the TGF- β1-induced senescence of hCECs and reducing cell death of hCECs. Thus, miR-30c-1 may be a therapeutic target for hCECs regeneration.",2021,Aging,10.18632/aging.202719,C4_endothelium,1,Uncertain,,endothelium,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0405,33752960,Effect of mesenchymal stromal cells encapsulated within polyethylene glycol-collagen hydrogels formed in situ on alkali-burned corneas in an ex vivo organ culture model.,"BACKGROUND AIMS: Corneal inflammation after alkali burns often results in vision loss due to corneal opacification and neovascularization. Mesenchymal stem cells (MSCs) and their secreted factors (secretome) have been studied for their anti-inflammatory and anti-angiogenic properties with encouraging results. However, topical instillation of MSCs or their secretome is often accompanied by issues related to delivery or rapid washout. Polyethylene glycol (PEG) and collagen are well-known biomaterials used extensively in scaffolds for tissue engineering. To effectively suppress alkaline burn-induced corneal injury, the authors proposed encapsulating MSCs within collagen gels cross-linked with multi-functional PEG-succinimidyl esters as a means to deliver the secretome of immobilized MSCs. METHODS: Human MSCs were added to a neutralized collagen solution and mixed with a solution of four-arm PEG-N-hydroxysuccinimide. An ex vivo organ culture was conducted using rabbit corneas injured by alkali burn. MSCs were encapsulated within PEG-collagen hydrogels and injected onto the wounded cornea immediately following alkali burn and washing. Photographs of the ocular surface were taken over a period of 7 days after the alkali burn and processed for immunohistochemical evaluation. Samples were split into three groups: injury without treatment, MSCs alone, and MSCs encapsulated within PEG-collagen hydrogels. RESULTS: All corneas in ex vivo organ culture lost their transparency immediately after alkali burn, and only the groups treated with MSCs and MSCs encapsulated within PEG-collagen hydrogels recovered some transparency after 7 days. Immunohistochemical analysis revealed increased expression of vimentin in the anterior corneal stroma of the group without treatment indicative of fibrotic healing, whereas less stromal vimentin was detected in the group containing MSCs encapsulated within the PEG-collagen hydrogels. CONCLUSIONS: PEG-collagen hydrogels enable the encapsulation of viable MSCs capable of releasing secreted factors onto the ocular surface. Encapsulating MSCs within PEG-collagen hydrogels may be a promising method for delivering their therapeutic benefits in cases of ocular inflammatory diseases, such as alkali burn injuries.",2021,Cytotherapy,10.1016/j.jcyt.2021.02.001,B3_stroma,1,Include,,stroma,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0406,33760451,Artificial Corneal Transplantation.,"Approximately 4.9 million people worldwide have bilateral blindness secondary to corneal disease, accounting for 12% of total global blindness. Common causes include anterior corneal pathologies such as trachoma, infectious keratitis, ocular trauma, and chemical injuries, with high prevalence in developing countries. Advances in corneal transplantation have dramatically improved visual rehabilitation; in non-complex eyes, primary corneal transplantation, either lamellar or penetrating keratoplasty, demonstrates excellent outcomes, with reported graft survival rates of 87% to 93% at 1 year and 72% to 73% at 5 years. However, graft survival declines significantly with repeat transplantation and in complex ocular surface disease, despite refinements in surgical technique and tissue selectivity. High-risk factors include recurrent or chronic ocular surface inflammation, glaucoma, and corneal vascularisation. Globally, the availability of donor corneal tissue can be limited by donor supply and the need for eye banking facilities. Modern lamellar corneal transplantation techniques aim to replace the non-functional or diseased part of the cornea. An artificial cornea transplant can be considered for end-stage corneal diseases such as multiple graft failures or inflammatory ocular surface disease. Bioengineered corneal endothelial therapies aim to restore native corneal physiology by replacing or regenerating dysfunctional endothelium using cell-based constructs, biomimetic scaffolds, or synthetic membranes. These approaches preserve the host cornea, maintain immune privilege, and integrate with established lamellar techniques such as DMEK (descemet membrane endothelial keratoplasty), offering the potential for lower complication rates and more physiological outcomes. In contrast, traditional keratoprostheses were developed to address end-stage corneal blindness where grafting fails, relying on rigid artificial optics that bypass biological integration. Although keratoprostheses provide vision in severe cases, they are associated with significant long-term complications, including glaucoma, infection, extrusion, and lifelong surveillance. Overall, bioengineered endothelial strategies represent a regenerative, tissue-preserving evolution, whereas keratoprostheses remain a salvage solution for complex corneal disease. Numerous artificial corneal transplant devices have been proposed, including keratoprosthesis (KPro). Pellier de Quengsy first described the initial concept in 1789. These devices generally have a central, clear optic with either hard skirt plates that sandwich donor corneal tissue or a soft optic and skirt in a one-piece integrated design. The importance of a suitable skirt material with good tissue incorporation was made clear from earlier models made from rubber, milk protein, Dacron, crystal, glass, and celluloid, which resulted in device extrusion after implantation. The successful introduction of cadaveric corneal transplantation resulted in decreased interest in artificial corneal transplantation. However, the discovery of polymethylmethacrylate enabled the implantation of a biocompatible device, and earlier devices have been described by Choyce and Stone. More recently, soft polymers have been used to simulate the natural cornea. Poly-2-hydroxyethyl methacrylate was used for the AlphaCor, which gained FDA approval in 2003. After 1 and 2 years, retention rates were 80% and 62%, respectively, and stromal melt occurred in 27% of cases, many of which required explantation. A similar design using polytetrafluoroethylene (Legeais BioKPro-III) had worse outcomes, with 86% of devices failing after implantation. This review focuses on the indications and management of the most commonly used artificial cornea transplants currently in practice—the Boston KPro type 1 and the osteo-odonto-Keratoprosthesis (OOKP). Keratoprostheses Boston keratoprosthesis type I: The Boston KPro type 1 is the most widely implanted artificial cornea. First introduced by Dohlman in 1965, the device was approved by the FDA in 1992. The use of Boston KPro type 1 began to increase at the beginning of the 21st century, and to date, more than 19,000 devices have been implanted worldwide. The design consists of a front plate with a central optical stem, a backplate, and a corneal donor button sandwiched in between. The front plate and optic are made from polymethylmethacrylate, and the optical power is determined by the radius of curvature. Originally, the backplate was screwed into place; this was refined with a titanium locking ring in 2003 and a threadless stem in 2007. The backplate is available in polymethylmethacrylate and titanium, both of which are well-tolerated biologically. No difference in the frequency of retroprosthetic membrane formation between the 2 materials was reported at 12 months. Osteo-odonto-keratoprosthesis: The OOKP uses an autologous tooth root-alveolar bone complex as the keratoprosthesis skirt material for better tissue integration. Originally invented by Strampelli and later modified by Falcinelli et al, the OOKP procedure involves bypassing the diseased ocular surface with a buccal mucous membrane patch and replacing the anterior segment structures with the OOKP. The mucous membrane patch can tolerate dry environmental conditions and some level of inflammation. Good tissue integration ensures that OOKP can be retained for several decades. Long-term anatomical retention of OOKP is favorable, with 81% reported retention rates of 81% over 5 years in 36 eyes, 98% over 20 years in 85 patients, and 80% over 18 years in 224 eyes. Keratoprostheses in Development Several alternative keratoprostheses are currently in development. Studies have found that 5-year survival, both for anatomical retention and functional recovery, was higher with the Boston type 1 KPro than with the Aurolab keratoprosthesis; however, these differences were not statistically significant. Therefore, the Aurolab keratoprosthesis can be an alternative to the Boston type 1 KPro when affordability or availability is limited. The Lucia keratoprosthesis is a modified version of the Boston Type 1 KPro to improve affordability. Machinist time was reduced by changing the locking interface between the front and backplates. Photoetching was used instead of using a lathe, and the round holes in the backplate were replaced with petaloid radial slits. Anodised titanium enabled colour changes to the backplate for improved cosmesis. Several different keratoprostheses for eyes with defective blinking, dry eyes, or cicatrization are being evaluated. The Lux keratoprosthesis consists of a cone-shaped polymethylmethacrylate cylinder, a titanium sleeve, and a 7.8 mm titanium backplate. A donor cornea is double trephined, with a central trephination at 3 mm and a peripheral trephination at 7.5 mm. The polymethylmethacrylate cylinder is secured in the titanium sleeve and placed through the central 3 mm opening in the donor cornea. The backplate is secured and sutured into place in the host after the patient's cornea is removed, using interrupted nylon sutures. A mucous membrane graft is sutured over with an opening for the polymethylmethacrylate cylinder optic. Short-term results with good retention and functional outcomes have been reported. Improvements in skirt materials may further enhance the development of keratoprosthesis. The OOKP is at risk of bone resorption, and a synthetic substitute comprising a hydrogel composite of nano-crystalline hydroxyapatite–coated poly(lactic-co-glycolic acid) microspheres has been evaluated in laboratory studies. A graphene oxide titania-based biomaterial has been implanted in vivo in rabbit corneas without causing an immune or inflammatory reaction, suggesting potential as a novel skirt material for keratoprostheses. Eyes considered high-risk for graft failure commonly exhibit recurrent or chronic ocular surface inflammation, corneal neovascularization, glaucoma, limbal stem cell deficiency, or severe cicatrization. In addition, global donor corneal shortages and the dependence on well-developed eye banking infrastructure further limit access to conventional keratoplasty in many regions. Although modern lamellar techniques aim to selectively replace diseased corneal layers while preserving host tissue, these approaches may still fail in eyes with severe surface pathology or repeated immunologic rejection. In such end-stage corneal diseases, artificial corneal transplantation (keratoprosthesis) represents a critical alternative for visual rehabilitation. Parallel to the development of keratoprosthesis, bioengineered corneal endothelial therapies have emerged as a regenerative strategy to restore native corneal physiology. These strategies include cell-based endothelial replacement, biomimetic scaffolds, and synthetic membranes designed to integrate with host tissue while maintaining immune privilege. When combined with lamellar approaches such as DMEK, these therapies offer the potential for lower complication rates and more physiological outcomes. However, their applicability remains limited to eyes with relatively preserved corneal architecture and ocular surface stability. In contrast, keratoprostheses were specifically designed for end-stage corneal blindness, where biological integration is no longer feasible. While they can provide dramatic visual recovery, they are associated with substantial long-term risks, including glaucoma progression, infection, extrusion, and the need for lifelong surveillance. Thus, regenerative endothelial therapies represent an evolution toward tissue preservation, whereas keratoprostheses remain a salvage solution for the most complex corneal disease. The concept of artificial corneal transplantation dates back to Pellier de Quengsy in 1789, marking one of the earliest attempts to replace opaque corneal tissue with a synthetic optical substitute. Most keratoprostheses consist of a central transparent optic combined with a surrounding skirt that anchors the device to host tissue, either by sandwiching donor cornea or by direct tissue integration. Early devices fabricated from materials such as rubber, glass, crystal, milk protein, Dacron, and celluloid failed due to poor biocompatibility and high extrusion rates, underscoring the importance of selecting the skirt material. With the success of cadaveric corneal transplantation, interest in artificial corneas declined temporarily until the advent of polymethylmethacrylate enabled the development of more biocompatible devices, including early designs by Choyce and Stone. Subsequent innovations explored soft polymer optics to better simulate the natural cornea. Poly-2-hydroxyethyl methacrylate, used in the AlphaCor device (approved by the Food and Drug Administration (FDA) in 2003), demonstrated retention rates of 80% at 1 year and 62% at 2 years but was limited by stromal melt in 27% of cases, often necessitating explantation. Other designs, such as the Legeais BioKPro-III using polytetrafluoroethylene, showed even poorer outcomes, with failure rates as high as 86%. As a result, contemporary practice has largely converged on two established devices—the Boston KPro type I and the OOKP. The Boston KPro type I, first introduced by Dohlman in 1965 and FDA approved in 1992, is currently the most widely implanted keratoprosthesis, with over 19,000 devices implanted worldwide. The modular design of Boston KPro type I—consisting of a polymethylmethacrylate front plate with optical stem, a backplate, and an intervening donor corneal button—has undergone iterative refinements, including the introduction of a titanium locking ring and a threadless stem to improve stability and reduce complications. Both polymethylmethacrylate and titanium backplates demonstrate good biocompatibility, with no significant difference in retroprosthetic membrane formation at 1 year. The OOKP represents a fundamentally different approach, using an autologous tooth root-alveolar bone complex as the skirt material to achieve superior tissue integration. Originally described by Strampelli and later refined by Falcinelli, the OOKP bypasses the diseased ocular surface using a buccal mucous membrane graft and replaces the anterior segment with a biologically integrated optical system. The ability of OOKP to tolerate severe dryness and inflammation has led to exceptional long-term retention, with reported anatomical survival rates of 80% to 98% over follow-up periods up to 20 years. Beyond these established devices, multiple keratoprostheses remain under development, including the Aurolab, Lucia, and Lux keratoprostheses, which aim to improve affordability, accessibility, and performance in resource-limited settings. Innovations in skirt materials, such as nano-crystalline hydroxyapatite–coated polymers and graphene oxide-titania composites, show promise in enhancing tissue integration while reducing inflammatory responses, potentially addressing longstanding limitations of keratoprosthesis design. Collectively, artificial corneal transplantation occupies a unique and indispensable role in modern corneal surgery, bridging the gap between regenerative approaches and irreversible corneal blindness. Continued refinement of device design, patient selection, and multidisciplinary postoperative care is essential to optimize outcomes in this challenging patient population.",2026,,,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0407,33765544,Indentation of the cornea: A Bi-layer contact problem.,"Histological observations of the cornea have identified the presence of multiple layers with differing thickness and function. The composition of the cornea consists primarily of collagen fibrils held together with proteoglycans but with an aqueous interstitial component being dominant. Indentation provides a means to quantify the spatial variation of the mechanical properties of the cornea, however the role of the different layers on the indentation response has barely been addressed. In addition, the response of the fluid content and its displacement during indentation has not been adequately considered. In this study indentation of the cornea with a relatively large spherical tipped indenter (R = 500 μm) is considered. It was observed that the initial phase of loading did not fit a classic Hertz elastic response but showed an initial steeper slope that gradually declines with increasing force and displacement. A relatively simple approach is developed that initially considers the cornea as a poro-elastic bi-layer contact problem, that is the presence of an outer thin stiffer Bowman's layer overlaying the thicker less stiff stroma.",2021,Journal of the mechanical behavior of biomedical materials,10.1016/j.jmbbm.2021.104463,B3_stroma,1,Uncertain,,stroma,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0408,33768381,"A novel human donor cornea preservation cocktail incorporating a thermo-reversible gelation polymer (TGP), enhancing the corneal endothelial cell density maintenance and explant culture of corneal limbal cells.","PURPOSE: McCarey-Kaufman's (MK) medium and Optisol-GS medium are the most commonly employed media for human donor corneal preservation. In this study, we evaluated the preservation efficacy of discarded human donor corneas using a Thermo-reversible gelation polymer (TGP) added to these two media. METHODS: Thirteen human corneal buttons collected from deceased donors, which were otherwise discarded due to low endothelial cell density (ECD) were used. They were stored in four groups: MK medium, MK medium with TGP, Optisol-GS and Optisol-GS with TGP at 4 °C for 96 h. Slit lamp examination and specular microscopy were performed. Corneal limbal tissues from these corneas were then cultured using explant methodology one with and the other without TGP scaffold, for 21 days. RESULTS: MK + TGP and Optisol-GS + TGP preserved corneas better than without TGP, which was observed by maintenance of ECD which was significantly higher in Optisol-GS + TGP than MK + TGP (p-value = 0.000478) and corneal thickness remaining the same for 96 h. Viable corneal epithelial cells could be grown from the corneas stored only in MK + TGP and Optisol-GS + TGP. During culture, the TGP scaffold helped maintain the native epithelial phenotype and progenitor/stem cell growth was confirmed by RT-PCR characterization. CONCLUSION: TGP reconstituted with MK and Optisol-GS media yields better preservation of human corneal buttons in terms of relatively higher ECD maintenance and better in vitro culture outcome of corneal limbal tissue. This method has the potential to become a standard donor corneal transportation-preservation methodology and it can also be extended to other tissue or organ transportation upon further validation.",2021,Biotechnology letters,10.1007/s10529-021-03116-y,A3_epithelium_limbus;C4_endothelium,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0409,33782482,Biofabrication of chitosan/chitosan nanoparticles/polycaprolactone transparent membrane for corneal endothelial tissue engineering.,"We aimed to construct a biodegradable transparent scaffold for culturing corneal endothelial cells by incorporating chitosan nanoparticles (CSNPs) into chitosan/polycaprolactone (PCL) membranes. Various ratios of CSNP/PCL were prepared in the presence of constant concentration of chitosan and the films were constructed by solvent casting method. Scaffold properties including transparency, surface wettability, FTIR, and biocompatibility were examined. SEM imaging, H&E staining, and cell count were performed to investigate the HCECs adhesion. The phenotypic maintenance of the cells during culture was investigated by flow cytometry. Transparency and surface wettability improved by increasing the CSNP/PCL ratio. The CSNP/PCL 50/25, which has the lowest WCA, showed comparable transparency with human acellular corneal stroma. The scaffold was not cytotoxic and promoted the HCECs proliferation as evaluated by MTT assay. Cell counting, flow cytometry, SEM, and H&E results showed appropriate attachment of HCECs to the scaffold which formed a compact monolayer. The developed scaffold seems to be suitable for use in corneal endothelial regeneration in terms of transparency and biocompatibility.",2021,Scientific reports,10.1038/s41598-021-86340-w,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0410,33791581,"The Ultrastructure of the Nictitating Membrane of the Little Penguin (Eudyptula minor, Aves).","The ultrastructure of the nictitating membrane in the little penguin Eudyptula minor was studied using both scanning and transmission electron microscopy to improve our understanding of the function of ocular adnexa in diving birds. Following euthanasia, eyes were enucleated and immersion fixed in Karnovsky's fixative. The nictitating membrane and conjunctiva were embedded in araldite and semi- or ultra-thin sections were stained and photographed using compound and transmission electron microscopes, respectively. Ultrastructural dimensions were measured directly from digital photographs. Surface ultrastructure was examined using scanning electron microscopy. The transparent nictitating membrane consists of a dense stroma surrounded by epithelia on both the external (conjunctival) and internal (bulbar) surfaces. The conjunctival surface of the membrane near the leading edge is covered by microvilli, which transition to microplicae and finally to microridges in the periphery. Beneath the epithelial cells, there is a well-developed basement membrane. Scattered throughout this epithelium are a few goblet cells. The surface of the bulbar epithelium is covered by microvilli near the leading edge, which become denser peripherally. The stroma consists of densely-packed collagen fibrils, which are randomly oriented in bundles near the leading edge but are aligned in the same direction parallel with the epithelial and corneal surfaces and with the leading edge, when the membrane is extended. The ultrastructure of the nictitating membrane in the little penguin differs from other birds and its function is predominantly protective, while preserving clear vision in both water and air.",2020,"Integrative organismal biology (Oxford, England)",10.1093/iob/obaa048,B3_stroma,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
